Cust_ID,Email_Clicks,SM_Comments,App_Clicks,SM_Likes,SM_Shares,SM_Clicks,fitness_gym,hiking_running,teamgames,outdooractivities,totalproducts,Avg_Spent,Days_Since_Last_Purchase,cluster_id,education_level,dependents,city,age,sex
5590,3,24,3,80,24,15,41,60,141,31,4,69,94,11,Bachelor,False,London,25,female
5591,16,13,4,53,13,7,32,41,107,30,6,35,84,12,Bachelor,True,other,25,female
5592,6,23,2,36,16,16,34,48,173,34,5,58,90,12,High School,False,Birmingham,21,female
5593,9,24,5,16,9,9,34,48,173,34,5,58,90,12,High School,False,other,58,female
5595,18,13,1,82,20,12,34,48,173,34,5,58,90,12,Bachelor,False,other,20,female
5597,22,4,107,4,1,19,49,53,164,31,10,30,83,02,Bachelor,False,Birmingham,38,male
5599,35,4,91,0,0,2,49,53,164,31,10,30,83,02,less than high school,True,other,21,male
5600,35,2,1,2,2,64,57,62,122,31,4,68,79,21,Master,False,Birmingham,30,male
5601,10,11,0,80,12,17,48,52,248,32,4,95,83,11,Master,False,other,19,female
5602,74,2,1,2,1,102,35,47,93,32,7,30,98,22,less than high school,False,Birmingham,56,female
5603,7,18,3,74,7,5,26,42,83,32,5,37,91,12,Bachelor,True,other,21,female
5605,11,19,1,64,15,13,32,37,39,32,6,24,68,12,Master,False,other,20,female
5606,0,7,4,70,16,7,57,62,122,31,4,68,79,11,Master,False,other,36,female
5608,3,12,0,42,26,8,32,54,155,33,6,46,98,12,less than high school,False,London,23,female
5609,24,2,74,2,1,19,29,44,100,31,6,34,97,02,less than high school,False,other,35,male
5610,0,19,0,41,16,15,29,41,54,34,4,40,95,12,less than high school,False,London,26,female
5611,2,22,3,70,8,1,49,53,164,31,10,30,83,12,High School,False,other,23,female
5612,4,21,3,86,8,16,24,51,203,32,6,52,114,11,Master,True,other,19,female
5614,4,24,5,26,17,18,12,54,165,33,5,53,64,10,High School,False,other,19,female
5615,2,21,3,61,26,10,24,55,212,33,5,65,103,11,less than high school,False,London,24,female
5619,23,4,94,6,0,14,12,56,191,32,5,59,64,00,Master,False,Birmingham,42,male
5621,24,0,2,2,0,54,24,55,212,33,5,65,103,21,Bachelor,False,other,59,male
5622,7,24,1,21,22,10,37,33,235,33,8,43,110,12,less than high school,False,other,55,male
5623,7,24,3,19,19,0,27,46,96,34,6,34,108,12,High School,False,London,36,female
5624,30,2,4,3,0,84,45,29,67,34,6,30,95,22,less than high school,False,other,58,male
5625,48,0,4,7,1,102,37,33,235,33,8,43,110,22,High School,True,Birmingham,70,female
5627,67,0,3,11,0,95,27,29,48,33,5,28,95,22,Master,True,Birmingham,57,male
5629,26,0,48,7,0,16,38,23,78,32,4,43,88,02,Bachelor,False,other,27,female
5634,13,2,91,5,0,18,22,32,161,34,6,42,111,02,Bachelor,True,London,77,female
5635,20,0,73,1,2,3,22,41,134,33,5,46,98,02,Bachelor,False,Birmingham,57,male
5636,12,2,55,5,2,0,22,44,133,33,5,47,101,02,less than high school,True,Birmingham,26,male
5638,3,3,72,1,1,1,16,33,80,35,5,33,66,02,Master,False,Birmingham,50,male
5639,6,11,1,83,18,7,29,52,146,34,5,53,106,12,less than high school,False,other,54,female
5643,16,1,121,4,2,21,27,50,262,30,4,93,83,01,High School,True,other,45,male
5644,66,0,6,9,0,98,27,50,262,30,4,93,83,21,High School,False,Birmingham,24,male
5647,3,19,2,31,25,3,35,38,194,31,6,50,107,11,High School,False,London,52,female
5648,3,22,5,53,26,11,36,34,80,32,6,31,90,12,High School,False,London,26,female
5649,12,1,126,0,0,0,27,50,262,30,4,93,83,01,Master,False,other,27,female
5655,3,24,3,55,17,10,18,32,198,34,5,57,83,12,High School,True,other,25,female
5658,14,20,2,16,15,2,36,34,80,32,6,31,90,12,Bachelor,False,other,35,female
5659,25,2,4,8,2,96,1,48,151,33,4,59,78,22,High School,False,London,33,male
5661,29,1,80,6,2,19,32,36,112,33,5,43,85,02,Bachelor,False,Birmingham,22,female
5662,18,17,1,62,14,5,21,90,126,32,4,68,102,11,Bachelor,True,London,18,male
5663,1,15,2,79,13,2,21,32,73,36,4,41,81,12,High School,False,Birmingham,18,female
5665,70,0,0,2,2,77,27,57,127,33,4,61,118,21,less than high school,False,Birmingham,55,male
5666,4,23,1,39,13,2,28,62,184,33,7,44,80,10,High School,False,London,24,female
5667,82,1,7,5,1,56,27,57,127,33,4,61,118,21,less than high school,True,other,57,female
5669,84,1,3,3,0,57,27,48,182,34,5,59,99,21,High School,False,other,22,male
5670,9,12,4,44,15,11,32,48,74,31,5,37,81,12,Master,False,London,36,female
5671,70,2,3,6,2,83,38,43,231,33,8,44,128,21,less than high school,True,other,74,male
5672,43,2,5,8,0,64,16,54,159,33,4,66,69,22,Master,False,other,28,male
5675,7,2,78,4,1,10,26,50,208,33,5,64,91,01,Bachelor,False,other,64,female
5677,24,1,62,3,1,19,21,44,99,34,6,33,79,02,Master,True,Birmingham,21,male
5681,11,20,4,35,11,1,28,46,167,34,5,55,95,12,Bachelor,True,other,21,male
5682,23,3,69,7,2,20,32,52,129,34,4,62,90,02,High School,True,Birmingham,30,male
5683,0,13,4,40,12,12,24,48,173,32,3,93,78,11,Master,False,London,24,female
5684,13,1,109,2,1,8,29,48,102,32,4,53,72,02,High School,False,Birmingham,28,female
5686,14,23,2,84,19,16,42,59,130,33,4,66,91,11,High School,False,London,27,female
5687,25,2,62,7,2,0,27,47,107,32,5,43,74,02,Master,False,London,43,female
5688,76,1,6,3,2,61,24,98,163,33,5,64,94,20,Bachelor,False,other,55,female
5689,12,2,47,0,0,12,30,70,221,30,5,71,102,01,High School,True,Birmingham,29,male
5690,14,17,5,31,15,10,28,57,166,34,4,72,79,11,High School,False,other,24,female
5691,23,0,5,1,0,58,20,59,140,33,4,63,77,22,High School,False,other,37,male
5694,74,0,6,11,0,51,27,110,223,32,4,98,78,21,Master,False,Birmingham,33,male
5695,17,19,1,44,19,2,35,54,152,32,6,46,71,12,Bachelor,False,Birmingham,25,male
5696,5,19,0,30,13,9,28,57,166,34,4,72,79,11,Master,False,other,24,female
5698,27,2,4,5,0,95,20,59,140,33,4,63,77,22,Bachelor,False,other,24,female
5700,35,0,116,7,0,19,23,57,199,34,4,79,112,01,Bachelor,False,Birmingham,28,female
5702,11,8,0,86,24,1,28,30,81,35,4,44,80,12,High School,False,Birmingham,24,female
5704,84,2,5,4,0,87,45,39,81,32,5,40,94,22,Master,False,Birmingham,26,male
5705,7,13,1,49,12,2,56,41,95,33,6,38,104,12,Master,False,London,21,male
5706,10,20,0,29,9,18,26,37,236,32,4,83,103,11,less than high school,False,Birmingham,37,female
5707,5,1,69,0,0,5,42,35,72,33,4,46,101,02,High School,True,other,57,male
5708,53,2,2,4,0,70,22,43,122,39,8,29,104,20,High School,True,other,73,male
5710,10,7,5,20,23,3,25,40,68,35,6,28,76,12,Master,False,Birmingham,28,female
5712,12,11,1,52,11,11,29,41,75,34,6,30,90,12,Bachelor,False,London,54,female
5713,17,18,4,15,12,16,29,46,96,33,4,51,93,12,High School,False,other,25,female
5714,12,24,5,75,23,6,32,41,62,32,4,42,87,12,Bachelor,False,London,35,female
5715,15,21,2,23,18,3,20,69,278,33,5,80,91,11,less than high school,False,Birmingham,18,female
5719,17,12,3,31,16,3,50,49,236,31,4,92,106,11,Bachelor,True,Birmingham,22,female
5720,5,4,81,1,0,0,22,54,265,33,6,63,100,01,High School,False,other,26,female
5721,19,13,2,27,26,11,25,59,245,33,6,61,91,10,Master,False,other,45,female
5723,23,0,112,3,0,5,36,52,61,32,5,37,81,02,High School,False,other,27,male
5724,15,7,4,48,20,0,23,48,156,32,5,52,102,12,less than high school,False,Birmingham,50,female
5725,25,1,38,1,0,13,22,47,156,32,5,52,103,02,High School,False,other,29,male
5726,17,23,2,57,20,9,34,59,192,35,6,54,109,10,less than high school,True,other,38,female
5727,33,0,121,6,1,1,32,54,237,34,6,60,120,01,High School,False,other,27,female
5729,7,10,1,30,13,4,32,32,89,32,6,31,76,12,Bachelor,True,London,19,female
5730,60,1,3,7,2,74,26,48,215,34,4,81,105,21,High School,False,other,54,female
5732,60,1,5,5,0,67,27,40,162,35,3,88,82,21,High School,False,London,21,male
5733,83,0,2,7,1,74,28,38,102,34,3,68,84,22,High School,False,other,23,male
5735,3,22,3,45,11,17,23,35,71,36,5,33,78,12,Master,True,Birmingham,28,female
5736,18,7,4,81,20,18,26,48,215,34,4,81,105,11,less than high school,False,London,19,female
5737,15,3,118,7,1,8,32,41,55,34,4,41,66,02,Bachelor,False,Birmingham,40,male
5738,6,1,38,6,0,10,35,54,134,32,5,51,111,02,less than high school,True,other,40,female
5740,19,22,3,83,14,12,29,52,193,32,6,51,109,11,Master,True,Birmingham,25,female
5741,10,1,44,1,2,2,27,51,162,34,5,55,101,02,Bachelor,False,Birmingham,24,male
5742,1,22,2,83,11,11,28,55,160,34,4,70,114,11,High School,True,other,64,male
5743,23,4,69,3,0,11,29,52,193,32,6,51,109,01,Bachelor,True,other,38,male
5748,7,3,84,7,2,9,28,38,0,32,3,33,98,02,High School,True,Birmingham,23,male
5749,17,19,3,17,26,13,31,46,233,32,6,57,64,10,Bachelor,False,Birmingham,18,female
5750,58,0,5,4,0,86,32,32,98,32,7,28,87,22,Bachelor,True,London,67,male
5751,5,12,1,52,25,12,25,55,245,33,5,72,66,10,Bachelor,False,Birmingham,50,female
5752,13,16,0,34,26,19,47,49,130,33,4,65,108,11,High School,False,other,26,male
5753,14,4,64,1,2,9,50,48,178,33,4,78,119,01,High School,False,other,27,female
5754,5,2,103,6,0,15,47,49,130,33,4,65,108,01,less than high school,True,other,28,male
5756,19,19,1,56,9,8,30,56,258,30,4,94,91,11,Bachelor,False,Birmingham,26,female
5763,34,4,117,1,2,7,35,63,110,34,5,49,71,02,Master,False,Birmingham,51,male
5764,55,2,5,0,2,70,35,50,71,33,5,38,81,22,Bachelor,False,Birmingham,23,male
5765,68,1,2,11,1,86,31,44,67,33,4,44,93,22,less than high school,True,other,24,female
5767,0,11,3,43,20,11,26,39,67,35,4,42,88,12,High School,False,other,26,female
5768,19,21,3,80,9,12,34,35,55,34,4,40,103,12,Bachelor,False,other,26,female
5769,22,1,75,3,1,2,30,56,258,30,4,94,91,01,Bachelor,False,other,26,male
5770,23,2,0,11,1,71,37,40,69,33,7,26,89,22,Master,False,other,61,male
5771,80,1,5,8,1,92,27,60,125,34,6,41,72,22,less than high school,False,Birmingham,70,female
5772,33,4,78,2,1,18,86,174,134,31,5,85,94,01,Master,False,other,39,female
5773,0,17,5,55,12,4,22,50,220,32,6,54,123,11,Bachelor,True,other,28,female
5776,3,10,4,32,19,6,33,37,105,34,7,30,93,12,less than high school,False,other,19,female
5777,62,0,2,4,1,85,33,38,92,33,4,49,107,22,less than high school,False,Birmingham,20,male
5778,40,0,2,2,0,80,40,52,266,33,7,56,139,21,High School,False,other,64,male
5779,8,15,1,35,22,8,61,53,231,32,5,76,89,11,Bachelor,False,other,24,female
5780,37,1,6,1,1,98,32,39,105,31,5,42,73,22,Bachelor,False,London,68,female
5783,58,2,6,4,1,66,28,40,74,34,6,30,82,22,High School,False,other,20,male
5786,69,2,3,11,1,73,34,37,55,33,5,32,98,22,Master,True,other,20,male
5787,3,15,2,17,11,8,30,48,77,35,6,32,83,12,less than high school,False,other,25,male
5789,13,23,1,19,14,16,30,40,64,33,3,56,72,12,less than high school,False,other,22,female
5790,19,24,0,45,9,4,35,50,99,32,4,54,94,12,Bachelor,False,other,38,female
5791,10,9,3,72,16,13,24,44,148,33,3,83,86,11,Master,False,London,38,female
5792,1,20,3,20,22,6,33,45,82,31,4,48,84,12,Bachelor,False,Birmingham,21,female
5793,19,1,92,7,2,2,24,44,148,33,3,83,86,01,Bachelor,False,Birmingham,75,male
5794,28,0,7,8,0,55,24,40,35,31,4,33,82,22,High School,False,other,69,male
5796,57,1,6,11,1,67,48,53,176,33,5,62,92,21,Master,True,Birmingham,37,male
5798,0,2,59,6,1,9,33,45,82,31,4,48,84,02,Bachelor,False,other,76,male
5800,7,24,0,68,22,1,27,33,87,32,3,60,83,12,High School,False,other,21,female
5801,18,15,4,58,11,15,31,44,70,34,5,36,95,12,less than high school,True,other,51,female
5802,6,1,117,6,2,11,32,54,129,34,4,63,85,02,High School,False,other,45,female
5803,19,8,1,20,22,3,38,44,187,32,5,61,91,11,Bachelor,False,other,25,female
5804,11,2,46,7,2,2,27,33,87,32,3,60,83,02,High School,False,Birmingham,23,male
5806,18,10,3,64,22,14,30,36,90,35,6,32,100,12,High School,False,Birmingham,18,female
5808,3,21,0,87,16,15,32,24,86,34,6,30,84,12,Master,False,other,23,female
5810,4,18,5,22,25,6,42,41,212,32,5,66,90,11,High School,False,Birmingham,26,female
5812,1,3,53,5,1,9,53,142,127,33,5,71,63,00,Master,False,other,22,male
5813,10,20,1,82,7,11,24,56,233,32,5,69,126,11,less than high school,False,London,22,female
5814,61,0,6,6,0,89,24,56,233,32,5,69,126,21,High School,False,Birmingham,65,male
5816,10,17,5,77,20,6,14,60,147,32,3,85,85,11,Bachelor,False,other,19,female
5817,3,4,95,6,2,20,32,41,110,31,7,31,89,02,less than high school,False,other,23,female
5818,0,19,5,52,8,7,24,56,233,32,5,69,126,11,less than high school,False,other,42,male
5819,84,0,7,11,1,59,29,46,75,34,5,37,87,22,High School,False,other,60,male
5820,6,2,58,0,0,12,34,38,125,34,3,77,102,01,less than high school,True,Birmingham,61,male
5821,75,2,0,8,2,74,14,60,147,32,3,85,85,21,High School,False,Birmingham,22,male
5823,3,9,2,59,17,19,35,29,88,34,4,47,84,12,High School,True,Birmingham,25,female
5826,80,0,5,2,2,75,27,47,121,36,5,47,74,22,High School,False,London,54,male
5827,15,24,2,84,25,5,23,48,209,32,6,52,91,12,Bachelor,False,London,29,female
5828,3,18,1,74,12,9,25,46,114,31,7,31,69,12,Bachelor,False,London,22,female
5830,7,3,43,3,1,18,37,66,59,33,4,49,87,02,Master,True,London,21,male
5831,70,0,4,5,0,71,28,36,115,32,4,53,68,22,Master,False,other,21,female
5832,3,2,74,4,1,5,33,52,155,34,5,55,81,02,Bachelor,False,other,23,male
5833,36,1,41,5,1,1,30,50,114,34,5,46,81,02,Bachelor,False,Birmingham,59,male
5834,15,11,1,37,25,11,18,40,238,33,5,66,79,11,Bachelor,False,other,25,female
5836,24,3,85,1,2,8,30,30,112,32,7,30,85,02,Bachelor,False,other,27,male
5838,33,0,86,0,2,17,36,41,67,34,10,18,96,02,Bachelor,False,London,23,female
5839,17,20,0,26,23,9,24,42,206,32,4,76,105,11,High School,False,Birmingham,64,female
5842,76,1,0,11,1,80,26,19,77,33,5,31,82,22,Bachelor,True,other,21,male
5843,4,21,2,88,11,2,48,38,257,32,5,75,102,11,Bachelor,False,Birmingham,29,female
5846,25,1,44,6,1,13,47,145,131,32,6,60,84,00,Bachelor,True,London,58,male
5848,58,0,6,11,0,101,19,44,115,33,4,53,97,22,Bachelor,False,other,23,male
5849,55,0,0,0,0,63,26,53,224,33,4,84,102,21,High School,False,Birmingham,64,male
5850,12,0,100,0,0,21,24,47,125,34,4,58,87,02,High School,False,London,21,male
5851,1,14,2,49,24,3,26,53,224,33,4,84,102,11,High School,True,other,36,female
5855,2,11,1,57,14,4,26,51,163,33,4,69,74,11,Bachelor,False,other,21,female
5860,60,1,7,10,1,52,27,42,56,35,4,40,77,22,Master,False,other,22,male
5861,50,0,0,2,0,55,54,36,129,34,5,51,81,22,less than high school,False,other,26,male
5863,14,22,3,31,18,6,16,42,47,34,4,35,102,12,High School,False,Birmingham,21,female
5864,34,2,7,10,2,75,22,38,110,34,4,51,102,22,Bachelor,True,London,28,male
5865,15,0,104,0,0,19,27,42,56,35,4,40,77,02,High School,True,other,28,male
5866,75,2,0,11,2,93,27,44,55,35,4,41,78,22,High School,False,other,22,female
5869,22,2,108,6,0,5,30,41,183,32,5,58,122,01,less than high school,True,other,27,male
5871,6,16,2,31,15,0,20,44,267,34,5,73,99,11,less than high school,False,other,22,female
5872,12,23,3,85,8,11,20,44,267,34,5,73,99,11,Bachelor,True,other,19,female
5873,32,2,46,5,2,11,20,44,267,34,5,73,99,01,less than high school,False,other,61,male
5875,24,2,38,4,0,19,20,27,41,37,4,32,85,02,High School,True,Birmingham,31,male
5876,33,0,90,6,0,17,35,54,177,32,5,60,95,01,High School,False,Birmingham,73,female
5877,7,4,123,3,0,5,29,40,96,32,4,50,63,02,Bachelor,False,other,31,male
5878,18,23,4,27,16,14,27,40,227,34,4,82,106,11,less than high school,False,Birmingham,18,male
5881,76,2,4,10,1,94,24,59,246,34,5,73,81,20,less than high school,False,other,23,female
5882,4,21,3,85,25,8,26,49,132,33,4,60,80,12,Bachelor,False,other,18,female
5883,13,13,5,36,18,0,26,49,132,33,4,60,80,12,Master,True,other,21,male
5884,5,15,5,82,18,1,26,49,132,33,4,60,80,12,High School,False,other,60,female
5887,52,1,5,8,2,57,33,30,114,30,5,42,83,22,Master,False,Birmingham,67,female
5889,6,4,111,3,1,1,24,59,246,34,5,73,81,00,Bachelor,True,Birmingham,47,male
5890,54,0,6,8,1,60,36,45,281,34,8,50,126,21,Bachelor,True,London,21,male
5891,10,3,104,4,2,6,32,41,136,33,6,41,78,02,Bachelor,False,other,25,male
5893,25,0,53,6,1,2,28,46,176,32,6,47,80,02,Bachelor,False,Birmingham,76,male
5895,25,2,7,6,2,77,32,41,136,33,6,41,78,22,Master,False,other,69,male
5897,14,20,3,76,10,10,0,38,140,36,5,43,71,12,PhD,False,London,25,female
5900,6,3,87,0,0,17,23,105,227,31,6,65,80,00,Bachelor,True,Birmingham,74,male
5901,19,20,0,87,9,10,39,34,210,32,5,63,83,11,Master,False,Birmingham,20,female
5903,6,0,45,4,1,4,25,44,116,35,6,37,82,02,High School,False,Birmingham,70,male
5904,54,1,3,3,1,67,24,44,174,35,6,47,79,20,High School,False,other,22,female
5907,50,0,3,11,0,90,29,36,86,35,6,31,74,22,Master,False,London,34,male
5909,3,2,74,4,1,18,24,54,193,33,4,76,117,01,Bachelor,False,Birmingham,53,male
5910,37,2,7,10,0,50,28,46,66,33,3,58,91,22,Bachelor,False,other,31,male
5911,14,15,5,73,18,10,29,43,72,33,3,59,91,12,less than high school,True,Birmingham,26,female
5912,27,2,7,3,0,100,30,40,88,35,6,33,77,22,High School,False,other,33,female
5913,3,14,5,28,25,7,22,35,107,33,4,50,81,12,High School,False,other,21,female
5914,21,3,97,3,0,7,24,35,69,33,4,41,91,02,Bachelor,True,Birmingham,21,female
5916,28,1,5,9,0,102,26,38,51,31,5,30,116,22,High School,True,other,22,male
5918,6,13,1,44,15,0,24,35,69,33,4,41,91,12,High School,False,other,57,female
5920,11,20,2,44,26,18,22,36,170,31,3,87,85,11,Master,False,Birmingham,29,female
5922,49,0,6,7,0,68,30,37,87,30,3,62,94,22,High School,True,London,28,male
5924,16,18,1,16,9,9,26,54,192,33,5,61,105,11,Bachelor,False,other,26,male
5926,2,17,5,20,17,12,26,54,192,33,5,61,105,11,PhD,False,other,21,male
5927,21,2,96,3,1,21,19,43,167,34,5,53,86,02,Bachelor,True,other,22,male
5928,15,0,66,0,1,2,26,54,192,33,5,61,105,01,High School,False,Birmingham,63,male
5929,5,11,0,86,21,12,26,54,192,33,5,61,105,11,Bachelor,True,Birmingham,22,female
5930,12,14,5,23,16,3,34,52,212,32,5,66,102,11,High School,False,Birmingham,23,female
5931,0,21,2,60,26,17,27,57,254,31,4,93,103,11,Bachelor,False,other,44,female
5936,44,2,0,3,1,61,27,57,254,31,4,93,103,21,less than high school,False,other,63,male
5937,1,14,5,35,7,15,27,57,254,31,4,93,103,11,High School,False,London,23,female
5938,17,23,2,37,12,6,29,44,121,34,6,38,73,12,Bachelor,False,Birmingham,23,female
5939,30,4,100,0,1,18,27,57,254,31,4,93,103,01,High School,False,Birmingham,44,male
5940,4,7,2,80,26,1,52,54,250,32,6,65,94,11,Bachelor,False,other,21,female
5941,10,20,3,88,25,11,35,52,92,36,7,31,97,12,Bachelor,False,London,60,female
5942,80,2,7,2,2,69,25,24,121,35,6,35,79,22,less than high school,False,other,61,male
5944,58,0,6,1,0,94,35,34,112,32,5,43,79,22,Bachelor,False,Birmingham,26,female
5946,59,1,3,11,1,83,30,34,95,32,6,32,120,22,less than high school,False,other,20,female
5947,54,1,6,4,0,65,52,42,262,31,5,78,119,21,less than high school,True,Birmingham,32,male
5948,2,15,4,73,18,0,28,108,238,31,6,68,101,11,High School,True,Birmingham,30,female
5949,16,13,4,56,12,9,25,15,58,29,6,22,72,12,Master,False,other,53,female
5950,13,24,1,87,10,14,28,39,54,34,4,39,92,12,High School,False,Birmingham,52,female
5951,18,24,1,29,14,19,35,54,108,33,5,46,89,12,Bachelor,False,Birmingham,19,female
5952,27,0,5,7,0,94,30,64,99,32,4,57,92,22,High School,False,other,68,male
5953,6,12,1,29,25,12,27,49,142,34,4,63,106,11,Bachelor,True,Birmingham,20,female
5954,19,1,48,5,0,10,28,39,54,34,4,39,92,02,less than high school,False,other,26,female
5955,1,23,1,87,15,4,29,46,140,34,5,50,93,12,less than high school,True,other,33,female
5956,4,12,1,25,10,18,34,40,95,35,5,41,108,12,less than high school,True,Birmingham,19,female
5957,15,18,3,48,26,9,20,50,184,33,5,58,102,11,High School,False,other,24,female
5960,23,2,5,9,2,73,33,39,69,34,6,30,94,22,High School,False,other,21,male
5961,29,1,126,6,1,14,27,39,58,33,4,40,88,02,Master,True,London,23,male
5965,17,4,71,1,1,19,28,35,58,34,4,39,74,02,Master,False,other,27,male
5968,7,18,0,55,26,19,21,41,144,31,3,79,94,11,Bachelor,False,Birmingham,37,female
5969,33,4,88,7,0,6,19,96,153,32,4,75,74,01,High School,False,Birmingham,51,male
5970,8,18,4,29,20,15,28,53,153,33,6,45,74,12,Bachelor,False,London,26,female
5974,70,1,5,3,1,72,32,41,121,34,5,46,98,22,High School,False,Birmingham,24,male
5977,45,2,1,4,0,75,20,41,182,31,5,55,67,22,High School,False,other,31,male
5978,18,23,4,40,11,19,21,42,153,32,5,50,75,12,Bachelor,False,London,20,female
5979,10,10,0,25,15,1,29,50,144,35,5,52,91,12,High School,True,London,18,female
5980,40,1,5,0,1,56,27,58,113,34,5,47,85,22,Master,False,other,24,female
5981,0,8,1,88,20,18,26,41,100,33,5,40,89,12,Bachelor,False,London,26,male
5982,60,1,7,11,1,78,27,35,99,34,8,25,90,22,less than high school,False,other,30,male
5984,18,19,1,57,23,9,21,50,193,34,5,60,109,11,less than high school,True,other,25,female
5985,12,18,1,47,19,12,31,43,123,34,5,47,112,12,Master,False,other,49,female
5988,16,14,2,52,19,5,22,40,145,32,3,80,88,11,Bachelor,False,other,18,female
5989,10,12,3,37,16,14,44,57,253,33,5,78,97,11,High School,False,Birmingham,49,male
5994,72,2,7,2,2,69,22,51,224,32,7,47,93,20,Bachelor,False,other,22,female
5996,38,1,2,10,1,84,26,53,229,32,6,57,113,21,Bachelor,True,Birmingham,23,male
5998,6,3,103,1,1,9,22,51,224,32,7,47,93,00,less than high school,False,other,29,female
5999,34,1,0,7,1,86,26,53,229,32,6,57,113,21,less than high school,False,London,23,male
6000,7,15,4,36,15,5,29,41,174,32,10,28,88,12,High School,False,London,32,female
6002,56,1,4,8,0,57,46,66,151,33,4,74,99,21,less than high school,False,Birmingham,70,female
6003,0,19,4,51,14,18,16,44,186,34,4,70,106,11,less than high school,True,London,56,female
